"ibge_mun1","ibge_mun2","sigla_mun1","sigla_mun2","uf_mun1","uf_mun2","municipio_1","municipio_2"
4307815,4311205,"43","43",RS,RS,Estrela Velha,Júlio de Castilhos
4307815,4316451,"43","43",RS,RS,Estrela Velha,Salto do Jacuí
4307815,4309753,"43","43",RS,RS,Estrela Velha,Ibarama
3132800,3164803,"31","31",MG,MG,Itambé do Mato Dentro,São Sebastião do Rio Preto
3132800,3143708,"31","31",MG,MG,Itambé do Mato Dentro,Morro do Pilar
3132800,3158003,"31","31",MG,MG,Itambé do Mato Dentro,Santa Maria de Itabira
3132800,3131703,"31","31",MG,MG,Itambé do Mato Dentro,Itabira
3132800,3159001,"31","31",MG,MG,Itambé do Mato Dentro,Santana do Riacho
3132800,3134608,"31","31",MG,MG,Itambé do Mato Dentro,Jaboticatubas
3132800,3147501,"31","31",MG,MG,Itambé do Mato Dentro,Passabém
4306379,4318309,"43","43",RS,RS,Dilermando de Aguiar,São Gabriel
4306379,4316907,"43","43",RS,RS,Dilermando de Aguiar,Santa Maria
4306379,4319406,"43","43",RS,RS,Dilermando de Aguiar,São Pedro do Sul
4306379,4302907,"43","43",RS,RS,Dilermando de Aguiar,Cacequi
3105004,3159001,"31","31",MG,MG,Baldim,Santana do Riacho
3105004,3158508,"31","31",MG,MG,Baldim,Santana de Pirapama
3105004,3127206,"31","31",MG,MG,Baldim,Funilândia
3105004,3141108,"31","31",MG,MG,Baldim,Matozinhos
3105004,3134608,"31","31",MG,MG,Baldim,Jaboticatubas
3105004,3135704,"31","31",MG,MG,Baldim,Jequitibá
1503200,1507409,"15","15",PA,PA,Igarapé-Açu,São Francisco do Pará
1503200,1505007,"15","15",PA,PA,Igarapé-Açu,Nova Timboteua
1503200,1504307,"15","15",PA,PA,Igarapé-Açu,Maracanã
1503200,1504406,"15","15",PA,PA,Igarapé-Açu,Marapanim
1503200,1502400,"15","15",PA,PA,Igarapé-Açu,Castanhal
1503200,1506906,"15","15",PA,PA,Igarapé-Açu,Santarém Novo
1503200,1506609,"15","15",PA,PA,Igarapé-Açu,Santa Maria do Pará
4312153,4306205,"43","43",RS,RS,Mato Leitão,Cruzeiro do Sul
4312153,4322608,"43","43",RS,RS,Mato Leitão,Venâncio Aires
4312153,4316758,"43","43",RS,RS,Mato Leitão,Santa Clara do Sul
4216602,4215703,"42","42",SC,SC,São José,Santo Amaro da Imperatriz
4216602,4211900,"42","42",SC,SC,São José,Palhoça
4216602,4217253,"42","42",SC,SC,São José,São Pedro de Alcântara
4216602,4201208,"42","42",SC,SC,São José,Antônio Carlos
4216602,4202305,"42","42",SC,SC,São José,Biguaçu
4216602,4205407,"42","42",SC,SC,São José,Florianópolis
2607752,2607604,"26","26",PE,PE,Itapissuma,Ilha de Itamaracá
2607752,2606804,"26","26",PE,PE,Itapissuma,Igarassu
2607752,2606200,"26","26",PE,PE,Itapissuma,Goiana
3533106,3555109,"35","35",SP,SP,Nova Guataporanga,Tupi Paulista
3533106,3547106,"35","35",SP,SP,Nova Guataporanga,Santa Mercedes
3533106,3549300,"35","35",SP,SP,Nova Guataporanga,São João do Pau d'Alho
3533106,3531605,"35","35",SP,SP,Nova Guataporanga,Monte Castelo
2111789,2103703,"21","21",MA,MA,Serrano do Maranhão,Cururupu
2111789,2109809,"21","21",MA,MA,Serrano do Maranhão,Santa Helena
2111789,2106805,"21","21",MA,MA,Serrano do Maranhão,Mirinzal
2111789,2112456,"21","21",MA,MA,Serrano do Maranhão,Turilândia
2111789,2101301,"21","21",MA,MA,Serrano do Maranhão,Bacuri
2111789,2108603,"21","21",MA,MA,Serrano do Maranhão,Pinheiro
1504950,1503457,"15","15",PA,PA,Nova Esperança do Piriá,Ipixuna do Pará
1504950,1505502,"15","15",PA,PA,Nova Esperança do Piriá,Paragominas
1504950,1502301,"15","15",PA,PA,Nova Esperança do Piriá,Capitão Poço
1504950,2103174,"15","21",PA,MA,Nova Esperança do Piriá,Centro Novo do Maranhão
1504950,1503077,"15","15",PA,PA,Nova Esperança do Piriá,Garrafão do Norte
1504950,1501956,"15","15",PA,PA,Nova Esperança do Piriá,Cachoeira do Piriá
1504950,1506559,"15","15",PA,PA,Nova Esperança do Piriá,Santa Luzia do Pará
1504950,1508308,"15","15",PA,PA,Nova Esperança do Piriá,Viseu
3110004,3107703,"31","31",MG,MG,Caeté,Bom Jesus do Amparo
3110004,3154804,"31","31",MG,MG,Caeté,Rio Acima
3110004,3157203,"31","31",MG,MG,Caeté,Santa Bárbara
3110004,3105400,"31","31",MG,MG,Caeté,Barão de Cocais
3110004,3156700,"31","31",MG,MG,Caeté,Sabará
3110004,3168309,"31","31",MG,MG,Caeté,Taquaraçu de Minas
3110004,3136603,"31","31",MG,MG,Caeté,Nova União
3110004,3153905,"31","31",MG,MG,Caeté,Raposos
2501351,2507804,"25","25",PB,PB,Assunção,Junco do Seridó
2501351,2513000,"25","25",PB,PB,Assunção,Salgadinho
2501351,2516755,"25","25",PB,PB,Assunção,Tenório
2501351,2507705,"25","25",PB,PB,Assunção,Juazeirinho
2501351,2516508,"25","25",PB,PB,Assunção,Taperoá
1504703,1503457,"15","15",PA,PA,Moju,Ipixuna do Pará
1504703,1500206,"15","15",PA,PA,Moju,Acará
1504703,1501204,"15","15",PA,PA,Moju,Baião
1504703,1504604,"15","15",PA,PA,Moju,Mocajuba
1504703,1503309,"15","15",PA,PA,Moju,Igarapé-Miri
1504703,1501782,"15","15",PA,PA,Moju,Breu Branco
1504703,1501303,"15","15",PA,PA,Moju,Barcarena
1504703,1507953,"15","15",PA,PA,Moju,Tailândia
1504703,1500107,"15","15",PA,PA,Moju,Abaetetuba
3200136,3204005,"32","32",ES,ES,Águia Branca,Pancas
3200136,3200904,"32","32",ES,ES,Águia Branca,Barra de São Francisco
3200136,3203304,"32","32",ES,ES,Águia Branca,Mantenópolis
3200136,3204658,"32","32",ES,ES,Águia Branca,São Domingos do Norte
3200136,3204708,"32","32",ES,ES,Águia Branca,São Gabriel da Palha
3200136,3203908,"32","32",ES,ES,Águia Branca,Nova Venécia
4316709,4313706,"43","43",RS,RS,Santa Bárbara do Sul,Palmeira das Missões
4316709,4305702,"43","43",RS,RS,Santa Bárbara do Sul,Condor
4316709,4314308,"43","43",RS,RS,Santa Bárbara do Sul,Pejuçara
4316709,4316436,"43","43",RS,RS,Santa Bárbara do Sul,Saldanha Marinho
4316709,4304705,"43","43",RS,RS,Santa Bárbara do Sul,Carazinho
4316709,4310009,"43","43",RS,RS,Santa Bárbara do Sul,Ibirubá
4316709,4313904,"43","43",RS,RS,Santa Bárbara do Sul,Panambi
4316709,4305306,"43","43",RS,RS,Santa Bárbara do Sul,Chapada
4316709,4306106,"43","43",RS,RS,Santa Bárbara do Sul,Cruz Alta
3202207,3202504,"32","32",ES,ES,Fundão,Ibiraçu
3202207,3200607,"32","32",ES,ES,Fundão,Aracruz
3202207,3204500,"32","32",ES,ES,Fundão,Santa Leopoldina
3202207,3204609,"32","32",ES,ES,Fundão,Santa Teresa
3202207,3205002,"32","32",ES,ES,Fundão,Serra
4310553,4318002,"43","43",RS,RS,Itacurubi,São Borja
4310553,4317400,"43","43",RS,RS,Itacurubi,Santiago
4310553,4317707,"43","43",RS,RS,Itacurubi,Santo Antônio das Missões
4310553,4322376,"43","43",RS,RS,Itacurubi,Unistalda
4310553,4302501,"43","43",RS,RS,Itacurubi,Bossoroca
2110906,2111953,"21","21",MA,MA,São Francisco do Maranhão,Sucupira do Riachão
2110906,2105922,"21","21",MA,MA,São Francisco do Maranhão,Lagoa do Mato
2110906,2101509,"21","21",MA,MA,São Francisco do Maranhão,Barão de Grajaú
2110906,2107803,"21","21",MA,MA,São Francisco do Maranhão,Parnarama
2110906,2200509,"21","22",MA,PI,São Francisco do Maranhão,Amarante
2110906,2207504,"21","22",MA,PI,São Francisco do Maranhão,Palmeirais
4211108,4215505,"42","42",SC,SC,Monte Castelo,Santa Cecília
4211108,4212205,"42","42",SC,SC,Monte Castelo,Papanduva
4211108,4210308,"42","42",SC,SC,Monte Castelo,Major Vieira
4211108,4214508,"42","42",SC,SC,Monte Castelo,Rio do Campo
3305000,3301009,"33","33",RJ,RJ,São João da Barra,Campos dos Goytacazes
3305000,3304755,"33","33",RJ,RJ,São João da Barra,São Francisco de Itabapoana
5000708,5003488,"50","50",MS,MS,Anastácio,Dois Irmãos do Buriti
5000708,5005608,"50","50",MS,MS,Anastácio,Miranda
5000708,5005806,"50","50",MS,MS,Anastácio,Nioaque
5000708,5005400,"50","50",MS,MS,Anastácio,Maracaju
5000708,5001102,"50","50",MS,MS,Anastácio,Aquidauana
5000708,5002209,"50","50",MS,MS,Anastácio,Bonito
3302304,3302205,"33","33",RJ,RJ,Laje do Muriaé,Itaperuna
3302304,3105509,"33","31",RJ,MG,Laje do Muriaé,Barão de Monte Alto
3302304,3303005,"33","33",RJ,RJ,Laje do Muriaé,Miracema
3302304,3148202,"33","31",RJ,MG,Laje do Muriaé,Patrocínio do Muriaé
3124203,3202009,"31","32",MG,ES,Espera Feliz,Dores do Rio Preto
3124203,3112109,"31","31",MG,MG,Espera Feliz,Caparaó
3124203,3122009,"31","31",MG,MG,Espera Feliz,Divino
3124203,3113305,"31","31",MG,MG,Espera Feliz,Carangola
3124203,3102050,"31","31",MG,MG,Espera Feliz,Alto Caparaó
3124203,3110103,"31","31",MG,MG,Espera Feliz,Caiana
4318408,4301107,"43","43",RS,RS,São Jerônimo,Arroio dos Ratos
4318408,4308805,"43","43",RS,RS,São Jerônimo,General Câmara
4318408,4322004,"43","43",RS,RS,São Jerônimo,Triunfo
4318408,4306502,"43","43",RS,RS,São Jerônimo,Dom Feliciano
4318408,4302709,"43","43",RS,RS,São Jerônimo,Butiá
4318408,4301750,"43","43",RS,RS,São Jerônimo,Barão do Triunfo
4318408,4303509,"43","43",RS,RS,São Jerônimo,Camaquã
4318408,4305355,"43","43",RS,RS,São Jerônimo,Charqueadas
4308854,4305504,"43","43",RS,RS,Gentil,Ciríaco
4308854,4300059,"43","43",RS,RS,Gentil,Água Santa
4308854,4311809,"43","43",RS,RS,Gentil,Marau
4308854,4317558,"43","43",RS,RS,Gentil,Santo Antônio do Palma
4308854,4312138,"43","43",RS,RS,Gentil,Mato Castelhano
3201506,3204005,"32","32",ES,ES,Colatina,Pancas
3201506,3204955,"32","32",ES,ES,Colatina,São Roque do Canaã
3201506,3203205,"32","32",ES,ES,Colatina,Linhares
3201506,3202256,"32","32",ES,ES,Colatina,Governador Lindenberg
3201506,3202702,"32","32",ES,ES,Colatina,Itaguaçu
3201506,3203130,"32","32",ES,ES,Colatina,João Neiva
3201506,3203353,"32","32",ES,ES,Colatina,Marilândia
3201506,3204658,"32","32",ES,ES,Colatina,São Domingos do Norte
3201506,3200805,"32","32",ES,ES,Colatina,Baixo Guandu
3204302,3304755,"32","33",ES,RJ,Presidente Kennedy,São Francisco de Itabapoana
3204302,3202801,"32","32",ES,ES,Presidente Kennedy,Itapemirim
3204302,3203403,"32","32",ES,ES,Presidente Kennedy,Mimoso do Sul
3204302,3200706,"32","32",ES,ES,Presidente Kennedy,Atilio Vivacqua
3204302,3203320,"32","32",ES,ES,Presidente Kennedy,Marataízes
2410405,2402600,"24","24",RN,RN,Pureza,Ceará-Mirim
2410405,2408953,"24","24",RN,RN,Pureza,Rio do Fogo
2410405,2410108,"24","24",RN,RN,Pureza,Poço Branco
2410405,2413904,"24","24",RN,RN,Pureza,Taipu
2410405,2407500,"24","24",RN,RN,Pureza,Maxaranguape
2410405,2414407,"24","24",RN,RN,Pureza,Touros
2410405,2405801,"24","24",RN,RN,Pureza,João Câmara
3122900,3128808,"31","31",MG,MG,Dona Eusébia,Guidoval
3122900,3115300,"31","31",MG,MG,Dona Eusébia,Cataguases
3122900,3104601,"31","31",MG,MG,Dona Eusébia,Astolfo Dutra
3122900,3132602,"31","31",MG,MG,Dona Eusébia,Itamarati de Minas
3122900,3156304,"31","31",MG,MG,Dona Eusébia,Rodeiro
3165206,3120805,"31","31",MG,MG,São Thomé das Letras,Cruzília
3165206,3117702,"31","31",MG,MG,São Thomé das Letras,Conceição do Rio Verde
3165206,3104908,"31","31",MG,MG,São Thomé das Letras,Baependi
3165206,3169307,"31","31",MG,MG,São Thomé das Letras,Três Corações
3165206,3138708,"31","31",MG,MG,São Thomé das Letras,Luminárias
3165206,3160801,"31","31",MG,MG,São Thomé das Letras,São Bento Abade
4302253,4304804,"43","43",RS,RS,Boa Vista do Sul,Carlos Barbosa
4302253,4323770,"43","43",RS,RS,Boa Vista do Sul,Westfalia
4302253,4321451,"43","43",RS,RS,Boa Vista do Sul,Teutônia
4302253,4314753,"43","43",RS,RS,Boa Vista do Sul,Poço das Antas
4302253,4305934,"43","43",RS,RS,Boa Vista do Sul,Coronel Pilar
4302253,4301651,"43","43",RS,RS,Boa Vista do Sul,Barão
4302253,4308607,"43","43",RS,RS,Boa Vista do Sul,Garibaldi
4302253,4310363,"43","43",RS,RS,Boa Vista do Sul,Imigrante
3121704,3140001,"31","31",MG,MG,Diogo de Vasconcelos,Mariana
3121704,3128204,"31","31",MG,MG,Diogo de Vasconcelos,Guaraciaba
3121704,3100401,"31","31",MG,MG,Diogo de Vasconcelos,Acaiaca
3121704,3150802,"31","31",MG,MG,Diogo de Vasconcelos,Piranga
4304630,4323804,"43","43",RS,RS,Capão da Canoa,Xangri-lá
4304630,4321436,"43","43",RS,RS,Capão da Canoa,Terra de Areia
4304630,4311775,"43","43",RS,RS,Capão da Canoa,Maquiné
4300554,4315354,"43","43",RS,RS,Alto Alegre,Quinze de Novembro
4300554,4320305,"43","43",RS,RS,Alto Alegre,Selbach
4300554,4307500,"43","43",RS,RS,Alto Alegre,Espumoso
4300554,4304101,"43","43",RS,RS,Alto Alegre,Campos Borges
3305406,3305158,"33","33",RJ,RJ,Sapucaia,São José do Vale do Rio Preto
3305406,3301207,"33","33",RJ,RJ,Sapucaia,Carmo
3305406,3101508,"33","31",RJ,MG,Sapucaia,Além Paraíba
3305406,3116209,"33","31",RJ,MG,Sapucaia,Chiador
3305406,3306008,"33","33",RJ,RJ,Sapucaia,Três Rios
3305406,3305703,"33","33",RJ,RJ,Sapucaia,Sumidouro
3300605,3301009,"33","33",RJ,RJ,Bom Jesus do Itabapoana,Campos dos Goytacazes
3300605,3302205,"33","33",RJ,RJ,Bom Jesus do Itabapoana,Itaperuna
3300605,3200508,"33","32",RJ,ES,Bom Jesus do Itabapoana,Apiacá
3300605,3303104,"33","33",RJ,RJ,Bom Jesus do Itabapoana,Natividade
3300605,3204807,"33","32",RJ,ES,Bom Jesus do Itabapoana,São José do Calçado
3300605,3202306,"33","32",RJ,ES,Bom Jesus do Itabapoana,Guaçuí
3300605,3306156,"33","33",RJ,RJ,Bom Jesus do Itabapoana,Varre-Sai
3300605,3203403,"33","32",RJ,ES,Bom Jesus do Itabapoana,Mimoso do Sul
3300605,3201100,"33","32",RJ,ES,Bom Jesus do Itabapoana,Bom Jesus do Norte
3205010,3204351,"32","32",ES,ES,Sooretama,Rio Bananal
3205010,3205176,"32","32",ES,ES,Sooretama,Vila Valério
3205010,3203205,"32","32",ES,ES,Sooretama,Linhares
3205010,3203056,"32","32",ES,ES,Sooretama,Jaguaré
3506359,3545001,"35","35",SP,SP,Bertioga,Salesópolis
3506359,3550704,"35","35",SP,SP,Bertioga,São Sebastião
3506359,3530607,"35","35",SP,SP,Bertioga,Mogi das Cruzes
3506359,3518701,"35","35",SP,SP,Bertioga,Guarujá
3506359,3506607,"35","35",SP,SP,Bertioga,Biritiba-Mirim
3506359,3548500,"35","35",SP,SP,Bertioga,Santos
2106201,2104305,"21","21",MA,MA,Luís Domingues,Godofredo Viana
2106201,2102903,"21","21",MA,MA,Luís Domingues,Carutapera
2106201,2100550,"21","21",MA,MA,Luís Domingues,Amapá do Maranhão
3169356,3119104,"31","31",MG,MG,Três Marias,Corinto
3169356,3143500,"31","31",MG,MG,Três Marias,Morada Nova de Minas
3169356,3125705,"31","31",MG,MG,Três Marias,Felixlândia
3169356,3138104,"31","31",MG,MG,Três Marias,Lassance
3169356,3109402,"31","31",MG,MG,Três Marias,Buritizeiro
3169356,3161700,"31","31",MG,MG,Três Marias,São Gonçalo do Abaeté
3520426,3520301,"35","35",SP,SP,Ilha Comprida,Iguape
3520426,3509908,"35","35",SP,SP,Ilha Comprida,Cananéia
2401503,2410900,"24","24",RN,RN,Barcelona,Riachuelo
2401503,2406403,"24","24",RN,RN,Barcelona,Lagoa de Velhos
2401503,2411106,"24","24",RN,RN,Barcelona,Ruy Barbosa
2401503,2412609,"24","24",RN,RN,Barcelona,São Paulo do Potengi
2401503,2411205,"24","24",RN,RN,Barcelona,Santa Cruz
2401503,2413706,"24","24",RN,RN,Barcelona,Sítio Novo
2401503,2412906,"24","24",RN,RN,Barcelona,São Tomé
4300851,4321105,"43","43",RS,RS,Arambaré,Tapes
4300851,4320354,"43","43",RS,RS,Arambaré,Sentinela do Sul
4300851,4303509,"43","43",RS,RS,Arambaré,Camaquã
1501907,1507607,"15","15",PA,PA,Bujaru,São Miguel do Guamá
1501907,1500206,"15","15",PA,PA,Bujaru,Acará
1501907,1506500,"15","15",PA,PA,Bujaru,Santa Isabel do Pará
1501907,1501501,"15","15",PA,PA,Bujaru,Benevides
1501907,1503408,"15","15",PA,PA,Bujaru,Inhangapi
1501907,1504422,"15","15",PA,PA,Bujaru,Marituba
1501907,1502756,"15","15",PA,PA,Bujaru,Concórdia do Pará
1501907,1507201,"15","15",PA,PA,Bujaru,São Domingos do Capim
3533254,3514957,"35","35",SP,SP,Novais,Embaúba
3533254,3511102,"35","35",SP,SP,Novais,Catanduva
3533254,3552601,"35","35",SP,SP,Novais,Tabapuã
3170750,3168903,"31","31",MG,MG,Varjão de Minas,Tiros
3170750,3148004,"31","31",MG,MG,Varjão de Minas,Patos de Minas
3170750,3153400,"31","31",MG,MG,Varjão de Minas,Presidente Olegário
3170750,3161700,"31","31",MG,MG,Varjão de Minas,São Gonçalo do Abaeté
3101003,2906709,"31","29",MG,BA,Águas Vermelhas,Cândido Sales
3101003,3144656,"31","31",MG,MG,Águas Vermelhas,Ninheira
3101003,2910404,"31","29",MG,BA,Águas Vermelhas,Encruzilhada
3101003,3162708,"31","31",MG,MG,Águas Vermelhas,São João do Paraíso
3101003,3122355,"31","31",MG,MG,Águas Vermelhas,Divisa Alegre
3101003,3120870,"31","31",MG,MG,Águas Vermelhas,Curral de Dentro
3101003,3106655,"31","31",MG,MG,Águas Vermelhas,Berizal
3101003,3102704,"31","31",MG,MG,Águas Vermelhas,Cachoeira de Pajeú
3101003,3148707,"31","31",MG,MG,Águas Vermelhas,Pedra Azul
3101003,3157377,"31","31",MG,MG,Águas Vermelhas,Santa Cruz de Salinas
4300109,4305132,"43","43",RS,RS,Agudo,Cerro Branco
4300109,4315503,"43","43",RS,RS,Agudo,Restinga Seca
4300109,4306700,"43","43",RS,RS,Agudo,Dona Francisca
4300109,4314027,"43","43",RS,RS,Agudo,Paraíso do Sul
4300109,4309753,"43","43",RS,RS,Agudo,Ibarama
4300109,4313102,"43","43",RS,RS,Agudo,Nova Palma
4300109,4311239,"43","43",RS,RS,Agudo,Lagoa Bonita do Sul
4301701,4314787,"43","43",RS,RS,Barão de Cotegipe,Ponte Preta
4301701,4310702,"43","43",RS,RS,Barão de Cotegipe,Itatiba do Sul
4301701,4314134,"43","43",RS,RS,Barão de Cotegipe,Paulo Bento
4301701,4300901,"43","43",RS,RS,Barão de Cotegipe,Aratiba
4301701,4319703,"43","43",RS,RS,Barão de Cotegipe,São Valentim
4301701,4307005,"43","43",RS,RS,Barão de Cotegipe,Erechim
4301701,4301925,"43","43",RS,RS,Barão de Cotegipe,Barra do Rio Azul
3172202,3132404,"31","31",MG,MG,Wenceslau Braz,Itajubá
3172202,3509700,"31","35",MG,SP,Wenceslau Braz,Campos do Jordão
3172202,3121100,"31","31",MG,MG,Wenceslau Braz,Delfim Moreira
3172202,3150901,"31","31",MG,MG,Wenceslau Braz,Piranguçu
2102754,2103307,"21","21",MA,MA,Capinzal do Norte,Codó
2102754,2110302,"21","21",MA,MA,Capinzal do Norte,Santo Antônio dos Lopes
2102754,2106003,"21","21",MA,MA,Capinzal do Norte,Lima Campos
2102754,2108454,"21","21",MA,MA,Capinzal do Norte,Peritoró
4218251,4215505,"42","42",SC,SC,Timbó Grande,Santa Cecília
4218251,4203154,"42","42",SC,SC,Timbó Grande,Calmon
4218251,4213609,"42","42",SC,SC,Timbó Grande,Porto União
4218251,4210308,"42","42",SC,SC,Timbó Grande,Major Vieira
4218251,4207908,"42","42",SC,SC,Timbó Grande,Irineópolis
4218251,4209706,"42","42",SC,SC,Timbó Grande,Lebon Régis
4218251,4203808,"42","42",SC,SC,Timbó Grande,Canoinhas
4218251,4202131,"42","42",SC,SC,Timbó Grande,Bela Vista do Toldo
3304755,3301009,"33","33",RJ,RJ,São Francisco de Itabapoana,Campos dos Goytacazes
3304755,3305000,"33","33",RJ,RJ,São Francisco de Itabapoana,São João da Barra
3304755,3204302,"33","32",RJ,ES,São Francisco de Itabapoana,Presidente Kennedy
3304755,3203403,"33","32",RJ,ES,São Francisco de Itabapoana,Mimoso do Sul
3113305,3125309,"31","31",MG,MG,Carangola,Faria Lemos
3113305,3122009,"31","31",MG,MG,Carangola,Divino
3113305,3124203,"31","31",MG,MG,Carangola,Espera Feliz
3113305,3125952,"31","31",MG,MG,Carangola,Fervedouro
3113305,3149002,"31","31",MG,MG,Carangola,Pedra Dourada
3113305,3161403,"31","31",MG,MG,Carangola,São Francisco do Glória
3113305,3110103,"31","31",MG,MG,Carangola,Caiana
4113452,4104808,"41","41",PR,PR,Lindoeste,Cascavel
4113452,4105300,"41","41",PR,PR,Lindoeste,Céu Azul
4113452,4124020,"41","41",PR,PR,Lindoeste,Santa Tereza do Oeste
4113452,4104600,"41","41",PR,PR,Lindoeste,Capitão Leônidas Marques
4113452,4123824,"41","41",PR,PR,Lindoeste,Santa Lúcia
2402402,2400109,"24","24",RN,RN,Carnaúba dos Dantas,Acari
2402402,2405702,"24","24",RN,RN,Carnaúba dos Dantas,Jardim do Seridó
2402402,2408904,"24","24",RN,RN,Carnaúba dos Dantas,Parelhas
2402402,2506202,"24","25",RN,PB,Carnaúba dos Dantas,Frei Martinho
2402402,2510303,"24","25",RN,PB,Carnaúba dos Dantas,Nova Palmeira
2402402,2511400,"24","25",RN,PB,Carnaúba dos Dantas,Picuí
2926657,2915809,"29","29",BA,BA,Ribeirão do Largo,Itambé
2926657,2910404,"29","29",BA,BA,Ribeirão do Largo,Encruzilhada
2926657,2919702,"29","29",BA,BA,Ribeirão do Largo,Macarani
2926657,2933307,"29","29",BA,BA,Ribeirão do Largo,Vitória da Conquista
2914505,2908903,"29","29",BA,BA,Irará,Coração de Maria
2914505,2924108,"29","29",BA,BA,Irará,Pedrão
2914505,2900405,"29","29",BA,BA,Irará,Água Fria
2914505,2928307,"29","29",BA,BA,Irará,Santanópolis
2914505,2923308,"29","29",BA,BA,Irará,Ouriçangas
4209854,4207809,"42","42",SC,SC,Lindóia do Sul,Irani
4209854,4213401,"42","42",SC,SC,Lindóia do Sul,Ponte Serrada
4209854,4207700,"42","42",SC,SC,Lindóia do Sul,Ipumirim
4209854,4204301,"42","42",SC,SC,Lindóia do Sul,Concórdia
2200905,2210409,"22","22",PI,PI,Aroazes,São Miguel do Tapuio
2200905,2211308,"22","22",PI,PI,Aroazes,Valença do Piauí
2200905,2209153,"22","22",PI,PI,Aroazes,Santa Cruz dos Milagres
2200905,2208106,"22","22",PI,PI,Aroazes,Pimenteiras
2200905,2203503,"22","22",PI,PI,Aroazes,Elesbão Veloso
2200905,2209609,"22","22",PI,PI,Aroazes,São Félix do Piauí
4204251,4219002,"42","42",SC,SC,Cocal do Sul,Urussanga
4204251,4204608,"42","42",SC,SC,Cocal do Sul,Criciúma
4204251,4217600,"42","42",SC,SC,Cocal do Sul,Siderópolis
4204251,4211207,"42","42",SC,SC,Cocal do Sul,Morro da Fumaça
3116209,3139805,"31","31",MG,MG,Chiador,Mar de Espanha
3116209,3300951,"31","33",MG,RJ,Chiador,Comendador Levy Gasparian
