"ibge_mun1","ibge_mun2","uf_mun1","uf_mun2","municipio_1","municipio_2"
"1301506","1200302","AM","AC","Envira","Feijó"
"1301506","1200609","AM","AC","Envira","Tarauacá"
"1301506","1301407","AM","AM","Envira","Eirunepé"
"1301654","1200203","AM","AC","Guajará","Cruzeiro do Sul"
"1301654","1200336","AM","AC","Guajará","Mâncio Lima"
"1301654","1300201","AM","AM","Guajará","Atalaia do Norte"
"1301704","1100130","AM","RO","Humaitá","Machadinho D'Oeste"
"1301704","1100205","AM","RO","Humaitá","Porto Velho"
"1301704","1300904","AM","AM","Humaitá","Canutama"
"1301852","1302504","AM","AM","Iranduba","Manacapuru"
"1301852","1302553","AM","AM","Iranduba","Manaquiri"
"1301852","1302603","AM","AM","Iranduba","Manaus"
"1301852","1303205","AM","AM","Iranduba","Novo Airão"
"1301902","1302009","AM","AM","Itacoatiara","Itapiranga"
"1301902","1302603","AM","AM","Itacoatiara","Manaus"
"1301902","1302900","AM","AM","Itacoatiara","Maués"
"1301902","1303106","AM","AM","Itacoatiara","Nova Olinda do Norte"
"1301902","1303569","AM","AM","Itacoatiara","Rio Preto da Eva"
"1301902","1304005","AM","AM","Itacoatiara","Silves"
"1301902","1304401","AM","AM","Itacoatiara","Urucurituba"
"1301951","1302306","AM","AM","Itamarati","Jutaí"
"1301951","1302405","AM","AM","Itamarati","Lábrea"
"1301951","1303502","AM","AM","Itamarati","Pauini"
"1301951","1304104","AM","AM","Itamarati","Tapauá"
"1302009","1301902","AM","AM","Itapiranga","Itacoatiara"
"1302009","1303536","AM","AM","Itapiranga","Presidente Figueiredo"
"1302009","1303569","AM","AM","Itapiranga","Rio Preto da Eva"
"1302009","1303957","AM","AM","Itapiranga","São Sebastião do Uatumã"
"1302009","1304005","AM","AM","Itapiranga","Silves"
"1302009","1304302","AM","AM","Itapiranga","Urucará"
"1302009","1304401","AM","AM","Itapiranga","Urucurituba"
"1302108","1302801","AM","AM","Japurá","Maraã"
"1302108","1303601","AM","AM","Japurá","Santa Isabel do Rio Negro"
"1302108","1303700","AM","AM","Japurá","Santo Antônio do Içá"
"1302108","1303809","AM","AM","Japurá","São Gabriel da Cachoeira"
"1302108","1304237","AM","AM","Japurá","Tonantins"
"1302207","1302306","AM","AM","Juruá","Jutaí"
"1302207","1304203","AM","AM","Juruá","Tefé"
"1302207","1304260","AM","AM","Juruá","Uarini"
"1302306","1301951","AM","AM","Jutaí","Itamarati"
"1302306","1302207","AM","AM","Jutaí","Juruá"
"1302306","1303700","AM","AM","Jutaí","Santo Antônio do Içá"
"1302306","1303908","AM","AM","Jutaí","São Paulo de Olivença"
"1302306","1304237","AM","AM","Jutaí","Tonantins"
"1302405","1301951","AM","AM","Lábrea","Itamarati"
"1302405","1303502","AM","AM","Lábrea","Pauini"
"1302405","1304104","AM","AM","Lábrea","Tapauá"
"1302504","1301852","AM","AM","Manacapuru","Iranduba"
"1302504","1302553","AM","AM","Manacapuru","Manaquiri"
"1302504","1303205","AM","AM","Manacapuru","Novo Airão"
"1302553","1301852","AM","AM","Manaquiri","Iranduba"
"1302553","1302504","AM","AM","Manaquiri","Manacapuru"
"1302603","1301852","AM","AM","Manaus","Iranduba"
"1302603","1301902","AM","AM","Manaus","Itacoatiara"
"1302603","1303205","AM","AM","Manaus","Novo Airão"
"1302603","1303536","AM","AM","Manaus","Presidente Figueiredo"
"1302603","1303569","AM","AM","Manaus","Rio Preto da Eva"
"1302702","1303304","AM","AM","Manicoré","Novo Aripuanã"
"1302702","1304104","AM","AM","Manicoré","Tapauá"
"1302801","1302108","AM","AM","Maraã","Japurá"
"1302801","1303601","AM","AM","Maraã","Santa Isabel do Rio Negro"
"1302801","1304203","AM","AM","Maraã","Tefé"
"1302801","1304260","AM","AM","Maraã","Uarini"
"1302900","1301902","AM","AM","Maués","Itacoatiara"
"1302900","1303106","AM","AM","Maués","Nova Olinda do Norte"
"1302900","1501006","AM","PA","Maués","Aveiro"
"1303007","1303403","AM","AM","Nhamundá","Parintins"
"1303007","1304302","AM","AM","Nhamundá","Urucará"
"1303007","1400233","AM","RR","Nhamundá","Caroebe"
"1303007","1503002","AM","PA","Nhamundá","Faro"
"1303106","1301902","AM","AM","Nova Olinda do Norte","Itacoatiara"
"1303106","1302900","AM","AM","Nova Olinda do Norte","Maués"
"1303205","1301852","AM","AM","Novo Airão","Iranduba"
"1303205","1302504","AM","AM","Novo Airão","Manacapuru"
"1303205","1302603","AM","AM","Novo Airão","Manaus"
"1303205","1303536","AM","AM","Novo Airão","Presidente Figueiredo"
"1303205","1400472","AM","RR","Novo Airão","Rorainópolis"
"1303304","1302702","AM","AM","Novo Aripuanã","Manicoré"
"1303403","1303007","AM","AM","Parintins","Nhamundá"
"1303403","1304302","AM","AM","Parintins","Urucará"
"1303403","1304401","AM","AM","Parintins","Urucurituba"
"1303403","1501006","AM","PA","Parintins","Aveiro"
"1303502","1301951","AM","AM","Pauini","Itamarati"
"1303502","1302405","AM","AM","Pauini","Lábrea"
"1303536","1302009","AM","AM","Presidente Figueiredo","Itapiranga"
"1303536","1302603","AM","AM","Presidente Figueiredo","Manaus"
"1303536","1303205","AM","AM","Presidente Figueiredo","Novo Airão"
"1303536","1303569","AM","AM","Presidente Figueiredo","Rio Preto da Eva"
"1303536","1303957","AM","AM","Presidente Figueiredo","São Sebastião do Uatumã"
"1303536","1304302","AM","AM","Presidente Figueiredo","Urucará"
"1303536","1400472","AM","RR","Presidente Figueiredo","Rorainópolis"
"1303569","1301902","AM","AM","Rio Preto da Eva","Itacoatiara"
"1303569","1302009","AM","AM","Rio Preto da Eva","Itapiranga"
"1303569","1302603","AM","AM","Rio Preto da Eva","Manaus"
"1303569","1303536","AM","AM","Rio Preto da Eva","Presidente Figueiredo"
"1303601","1302108","AM","AM","Santa Isabel do Rio Negro","Japurá"
"1303601","1302801","AM","AM","Santa Isabel do Rio Negro","Maraã"
"1303601","1303809","AM","AM","Santa Isabel do Rio Negro","São Gabriel da Cachoeira"
"1303700","1302108","AM","AM","Santo Antônio do Içá","Japurá"
"1303700","1302306","AM","AM","Santo Antônio do Içá","Jutaí"
"1303700","1303908","AM","AM","Santo Antônio do Içá","São Paulo de Olivença"
"1303700","1304062","AM","AM","Santo Antônio do Içá","Tabatinga"
"1303700","1304237","AM","AM","Santo Antônio do Içá","Tonantins"
"1303809","1302108","AM","AM","São Gabriel da Cachoeira","Japurá"
"1303809","1303601","AM","AM","São Gabriel da Cachoeira","Santa Isabel do Rio Negro"
"1303908","1302306","AM","AM","São Paulo de Olivença","Jutaí"
"1303908","1303700","AM","AM","São Paulo de Olivença","Santo Antônio do Içá"
"1303908","1304062","AM","AM","São Paulo de Olivença","Tabatinga"
"1303957","1302009","AM","AM","São Sebastião do Uatumã","Itapiranga"
"1303957","1303536","AM","AM","São Sebastião do Uatumã","Presidente Figueiredo"
"1303957","1304302","AM","AM","São Sebastião do Uatumã","Urucará"
"1304005","1301902","AM","AM","Silves","Itacoatiara"
"1304005","1302009","AM","AM","Silves","Itapiranga"
"1304005","1304401","AM","AM","Silves","Urucurituba"
"1304062","1303700","AM","AM","Tabatinga","Santo Antônio do Içá"
"1304062","1303908","AM","AM","Tabatinga","São Paulo de Olivença"
"1304104","1301951","AM","AM","Tapauá","Itamarati"
"1304104","1302405","AM","AM","Tapauá","Lábrea"
"1304104","1302702","AM","AM","Tapauá","Manicoré"
"1304104","1304203","AM","AM","Tapauá","Tefé"
"1304203","1302207","AM","AM","Tefé","Juruá"
"1304203","1302801","AM","AM","Tefé","Maraã"
"1304203","1304104","AM","AM","Tefé","Tapauá"
"1304237","1302108","AM","AM","Tonantins","Japurá"
"1304237","1302306","AM","AM","Tonantins","Jutaí"
"1304237","1303700","AM","AM","Tonantins","Santo Antônio do Içá"
"1304260","1302207","AM","AM","Uarini","Juruá"
"1304260","1302801","AM","AM","Uarini","Maraã"
"1304302","1302009","AM","AM","Urucará","Itapiranga"
"1304302","1303007","AM","AM","Urucará","Nhamundá"
"1304302","1303403","AM","AM","Urucará","Parintins"
"1304302","1303536","AM","AM","Urucará","Presidente Figueiredo"
"1304302","1303957","AM","AM","Urucará","São Sebastião do Uatumã"
"1304302","1304401","AM","AM","Urucará","Urucurituba"
"1304302","1400233","AM","RR","Urucará","Caroebe"
"1304302","1400472","AM","RR","Urucará","Rorainópolis"
"1304302","1400506","AM","RR","Urucará","São João da Baliza"
"1304401","1301902","AM","AM","Urucurituba","Itacoatiara"
"1304401","1302009","AM","AM","Urucurituba","Itapiranga"
"1304401","1303403","AM","AM","Urucurituba","Parintins"
"1304401","1304005","AM","AM","Urucurituba","Silves"
"1304401","1304302","AM","AM","Urucurituba","Urucará"
"1400027","1400050","RR","RR","Amajari","Alto Alegre"
"1400027","1400100","RR","RR","Amajari","Boa Vista"
"1400027","1400456","RR","RR","Amajari","Pacaraima"
"1400050","1400027","RR","RR","Alto Alegre","Amajari"
"1400050","1400100","RR","RR","Alto Alegre","Boa Vista"
"1400050","1400282","RR","RR","Alto Alegre","Iracema"
"1400050","1400308","RR","RR","Alto Alegre","Mucajaí"
"1400100","1400027","RR","RR","Boa Vista","Amajari"
"1400100","1400050","RR","RR","Boa Vista","Alto Alegre"
"1400100","1400159","RR","RR","Boa Vista","Bonfim"
"1400100","1400175","RR","RR","Boa Vista","Cantá"
"1400100","1400308","RR","RR","Boa Vista","Mucajaí"
"1400100","1400407","RR","RR","Boa Vista","Normandia"
"1400100","1400456","RR","RR","Boa Vista","Pacaraima"
"1400159","1400100","RR","RR","Bonfim","Boa Vista"
"1400159","1400175","RR","RR","Bonfim","Cantá"
"1400159","1400209","RR","RR","Bonfim","Caracaraí"
"1400159","1400407","RR","RR","Bonfim","Normandia"
"1400175","1400100","RR","RR","Cantá","Boa Vista"
"1400175","1400159","RR","RR","Cantá","Bonfim"
"1400175","1400209","RR","RR","Cantá","Caracaraí"
"1400175","1400282","RR","RR","Cantá","Iracema"
"1400175","1400308","RR","RR","Cantá","Mucajaí"
"1400209","1400159","RR","RR","Caracaraí","Bonfim"
"1400209","1400175","RR","RR","Caracaraí","Cantá"
"1400209","1400233","RR","RR","Caracaraí","Caroebe"
"1400209","1400282","RR","RR","Caracaraí","Iracema"
"1400209","1400472","RR","RR","Caracaraí","Rorainópolis"
"1400209","1400506","RR","RR","Caracaraí","São João da Baliza"
"1400209","1400605","RR","RR","Caracaraí","São Luiz"
"1400233","1303007","RR","AM","Caroebe","Nhamundá"
"1400233","1304302","RR","AM","Caroebe","Urucará"
"1400233","1400209","RR","RR","Caroebe","Caracaraí"
"1400233","1400506","RR","RR","Caroebe","São João da Baliza"
"1400282","1400050","RR","RR","Iracema","Alto Alegre"
"1400282","1400175","RR","RR","Iracema","Cantá"
"1400282","1400209","RR","RR","Iracema","Caracaraí"
"1400282","1400308","RR","RR","Iracema","Mucajaí"
"1400308","1400050","RR","RR","Mucajaí","Alto Alegre"
"1400308","1400100","RR","RR","Mucajaí","Boa Vista"
"1400308","1400175","RR","RR","Mucajaí","Cantá"
"1400308","1400282","RR","RR","Mucajaí","Iracema"
"1400407","1400100","RR","RR","Normandia","Boa Vista"
"1400407","1400159","RR","RR","Normandia","Bonfim"
"1400407","1400456","RR","RR","Normandia","Pacaraima"
"1400407","1400704","RR","RR","Normandia","Uiramutã"
"1400456","1400027","RR","RR","Pacaraima","Amajari"
"1400456","1400100","RR","RR","Pacaraima","Boa Vista"
"1400456","1400407","RR","RR","Pacaraima","Normandia"
"1400456","1400704","RR","RR","Pacaraima","Uiramutã"
"1400472","1303205","RR","AM","Rorainópolis","Novo Airão"
"1400472","1303536","RR","AM","Rorainópolis","Presidente Figueiredo"
"1400472","1304302","RR","AM","Rorainópolis","Urucará"
"1400472","1400209","RR","RR","Rorainópolis","Caracaraí"
"1400472","1400506","RR","RR","Rorainópolis","São João da Baliza"
"1400472","1400605","RR","RR","Rorainópolis","São Luiz"
"1400506","1304302","RR","AM","São João da Baliza","Urucará"
"1400506","1400209","RR","RR","São João da Baliza","Caracaraí"
"1400506","1400233","RR","RR","São João da Baliza","Caroebe"
"1400506","1400472","RR","RR","São João da Baliza","Rorainópolis"
"1400506","1400605","RR","RR","São João da Baliza","São Luiz"
"1400605","1400209","RR","RR","São Luiz","Caracaraí"
"1400605","1400472","RR","RR","São Luiz","Rorainópolis"
"1400605","1400506","RR","RR","São Luiz","São João da Baliza"
"1400704","1400407","RR","RR","Uiramutã","Normandia"
"1400704","1400456","RR","RR","Uiramutã","Pacaraima"
"1500107","1501303","PA","PA","Abaetetuba","Barcarena"
"1500131","1501576","PA","PA","Abel Figueiredo","Bom Jesus do Tocantins"
"1500206","1501303","PA","PA","Acará","Barcarena"
"1500206","1501402","PA","PA","Acará","Belém"
"1500206","1501501","PA","PA","Acará","Benevides"
"1500206","1501907","PA","PA","Acará","Bujaru"
"1500206","1502756","PA","PA","Acará","Concórdia do Pará"
"1500305","1500701","PA","PA","Afuá","Anajás"
"1500305","1501808","PA","PA","Afuá","Breves"
"1500305","1502509","PA","PA","Afuá","Chaves"
"1500347","1501253","PA","PA","Água Azul do Norte","Bannach"
"1500347","1502152","PA","PA","Água Azul do Norte","Canaã dos Carajás"
"1500347","1502772","PA","PA","Água Azul do Norte","Curionópolis"
"1500404","1500503","PA","PA","Alenquer","Almeirim"
"1500404","1502855","PA","PA","Alenquer","Curuá"
"1500503","1500404","PA","PA","Almeirim","Alenquer"
"1500602","1501725","PA","PA","Altamira","Brasil Novo"
"1500701","1500305","PA","PA","Anajás","Afuá"
"1500701","1501808","PA","PA","Anajás","Breves"
"1500701","1502509","PA","PA","Anajás","Chaves"
"1500800","1501402","PA","PA","Ananindeua","Belém"
"1500800","1501501","PA","PA","Ananindeua","Benevides"
"1500909","1501709","PA","PA","Augusto Corrêa","Bragança"
"1500958","1502301","PA","PA","Aurora do Pará","Capitão Poço"
"1501006","1302900","PA","AM","Aveiro","Maués"
"1501006","1303403","PA","AM","Aveiro","Parintins"
"1501006","1501451","PA","PA","Aveiro","Belterra"
"1501105","1501204","PA","PA","Bagre","Baião"
"1501105","1501808","PA","PA","Bagre","Breves"
"1501105","1502806","PA","PA","Bagre","Curralinho"
"1501204","1501105","PA","PA","Baião","Bagre"
"1501204","1501782","PA","PA","Baião","Breu Branco"
"1501253","1500347","PA","PA","Bannach","Água Azul do Norte"
"1501253","1502764","PA","PA","Bannach","Cumaru do Norte"
"1501303","1500107","PA","PA","Barcarena","Abaetetuba"
"1501303","1500206","PA","PA","Barcarena","Acará"
"1501303","1501402","PA","PA","Barcarena","Belém"
"1501402","1500206","PA","PA","Belém","Acará"
"1501402","1500800","PA","PA","Belém","Ananindeua"
"1501402","1501303","PA","PA","Belém","Barcarena"
"1501402","1502004","PA","PA","Belém","Cachoeira do Arari"
"1501451","1501006","PA","PA","Belterra","Aveiro"
"1501501","1500206","PA","PA","Benevides","Acará"
"1501501","1500800","PA","PA","Benevides","Ananindeua"
"1501501","1501907","PA","PA","Benevides","Bujaru"
"1501576","1500131","PA","PA","Bom Jesus do Tocantins","Abel Figueiredo"
"1501600","1502202","PA","PA","Bonito","Capanema"
"1501709","1500909","PA","PA","Bragança","Augusto Corrêa"
"1501725","1500602","PA","PA","Brasil Novo","Altamira"
"1501782","1501204","PA","PA","Breu Branco","Baião"
"1501808","1500305","PA","PA","Breves","Afuá"
"1501808","1500701","PA","PA","Breves","Anajás"
"1501808","1501105","PA","PA","Breves","Bagre"
"1501808","1502806","PA","PA","Breves","Curralinho"
"1501907","1500206","PA","PA","Bujaru","Acará"
"1501907","1501501","PA","PA","Bujaru","Benevides"
"1501907","1502756","PA","PA","Bujaru","Concórdia do Pará"
"1502004","1501402","PA","PA","Cachoeira do Arari","Belém"
"1502004","1502509","PA","PA","Cachoeira do Arari","Chaves"
"1502004","1502608","PA","PA","Cachoeira do Arari","Colares"
"1502152","1500347","PA","PA","Canaã dos Carajás","Água Azul do Norte"
"1502152","1502772","PA","PA","Canaã dos Carajás","Curionópolis"
"1502202","1501600","PA","PA","Capanema","Bonito"
"1502301","1500958","PA","PA","Capitão Poço","Aurora do Pará"
"1502509","1500305","PA","PA","Chaves","Afuá"
"1502509","1500701","PA","PA","Chaves","Anajás"
"1502509","1502004","PA","PA","Chaves","Cachoeira do Arari"
"1502608","1502004","PA","PA","Colares","Cachoeira do Arari"
"1502707","1503044","PA","PA","Conceição do Araguaia","Floresta do Araguaia"
"1502756","1500206","PA","PA","Concórdia do Pará","Acará"
"1502756","1501907","PA","PA","Concórdia do Pará","Bujaru"
"1502764","1501253","PA","PA","Cumaru do Norte","Bannach"
"1502772","1500347","PA","PA","Curionópolis","Água Azul do Norte"
"1502772","1502152","PA","PA","Curionópolis","Canaã dos Carajás"
"1502772","1502954","PA","PA","Curionópolis","Eldorado do Carajás"
"1502806","1501105","PA","PA","Curralinho","Bagre"
"1502806","1501808","PA","PA","Curralinho","Breves"
"1502855","1500404","PA","PA","Curuá","Alenquer"
"1502954","1502772","PA","PA","Eldorado do Carajás","Curionópolis"
"1503002","1303007","PA","AM","Faro","Nhamundá"
"1503044","1502707","PA","PA","Floresta do Araguaia","Conceição do Araguaia"
"1503077","1504950","PA","PA","Garrafão do Norte","Nova Esperança do Piriá"
"1503077","1506559","PA","PA","Garrafão do Norte","Santa Luzia do Pará"
"1503093","1503457","PA","PA","Goianésia do Pará","Ipixuna do Pará"
"1503093","1503804","PA","PA","Goianésia do Pará","Jacundá"
"1503093","1505064","PA","PA","Goianésia do Pará","Novo Repartimento"
"1503093","1505502","PA","PA","Goianésia do Pará","Paragominas"
"1503093","1506187","PA","PA","Goianésia do Pará","Rondon do Pará"
"1503093","1508100","PA","PA","Goianésia do Pará","Tucuruí"
"1503101","1504505","PA","PA","Gurupá","Melgaço"
"1503101","1505908","PA","PA","Gurupá","Porto de Moz"
"1503200","1504307","PA","PA","Igarapé-Açu","Maracanã"
"1503200","1504406","PA","PA","Igarapé-Açu","Marapanim"
"1503200","1505007","PA","PA","Igarapé-Açu","Nova Timboteua"
"1503200","1506609","PA","PA","Igarapé-Açu","Santa Maria do Pará"
"1503200","1506906","PA","PA","Igarapé-Açu","Santarém Novo"
"1503200","1507409","PA","PA","Igarapé-Açu","São Francisco do Pará"
"1503309","1504000","PA","PA","Igarapé-Miri","Limoeiro do Ajuru"
"1503309","1504604","PA","PA","Igarapé-Miri","Mocajuba"
"1503309","1504703","PA","PA","Igarapé-Miri","Moju"
"1503309","1504901","PA","PA","Igarapé-Miri","Muaná"
"1503408","1506500","PA","PA","Inhangapi","Santa Izabel do Pará"
"1503408","1507607","PA","PA","Inhangapi","São Miguel do Guamá"
"1503457","1503093","PA","PA","Ipixuna do Pará","Goianésia do Pará"
"1503457","1504703","PA","PA","Ipixuna do Pará","Moju"
"1503457","1504950","PA","PA","Ipixuna do Pará","Nova Esperança do Piriá"
"1503457","1505502","PA","PA","Ipixuna do Pará","Paragominas"
"1503457","1507953","PA","PA","Ipixuna do Pará","Tailândia"
